price,square,constructionTime,elevator,district
46773,117.59,2008,1,12
93103,41.03,2008,1,10
51666,40.84,2008,1,2
83433,100.68,2008,1,7
34773,33.36,2008,1,3
75593,68.79,2008,1,7
58471,68.41,2008,1,7
76784,87.91,2008,1,7
62329,65.46,2008,1,7
43499,147.59,2008,1,6
64723,90.85,2008,1,2
79366,73.08,2008,1,2
72887,75.46,2008,1,7
49013,135.68,2008,1,7
37174,138.54,2008,1,6
31115,89.99,2008,1,11
67572,37.96,2008,1,2
41688,98.35,2008,0,6
39554,97.59,2008,0,6
44707,118.55,2008,1,12
87712,68.22,2008,1,2
55643,51.4,2008,1,6
62128,70.42,2008,1,2
53867,101.64,2008,1,7
74799,170.19,2008,1,2
49779,322.43,2008,1,8
37801,128.04,2008,0,6
54310,67.76,2008,1,7
47973,83.59,2008,1,7
31465,148.74,2008,0,6
50281,60.66,2008,1,7
85222,101.5,2008,1,7
63557,59.16,2008,1,7
66110,82.59,2008,1,8
72600,90.91,2008,1,7
40446,78.13,2008,0,7
70894,98.74,2008,1,8
67722,80.92,2008,1,7
54192,100.57,2008,1,7
48683,149.95,2008,1,4
54420,99.23,2008,1,7
38610,98.94,2008,0,12
62232,135.22,2008,1,7
50487,104.78,2008,1,7
68005,34.38,2008,1,2
47129,86.36,2008,1,7
39185,89.32,2008,0,6
59989,66.68,2008,1,7
71258,66.66,2008,1,7
37828,132.18,2008,1,6
53677,98.74,2008,1,2
78392,146.7,2008,1,9
40186,97.05,2008,0,6
80081,149.85,2008,1,8
23331,72.01,2008,1,7
81920,61.28,2008,1,2
69646,74.52,2008,1,7
86713,92.49,2008,1,7
29536,42.66,2008,1,3
118781,138.07,2008,1,7
29875,125.86,2008,0,6
83353,133.17,2008,1,7
43474,89.71,2008,0,6
84084,52.21,2008,1,10
82633,77.33,2008,1,7
54840,67.47,2008,1,7
72095,89.05,2008,1,7
34196,86.56,2008,1,11
40688,119.94,2008,0,6
61671,35.43,2008,1,2
85471,154.44,2008,1,7
57781,86.88,2008,1,7
42334,121.89,2008,1,6
69544,48.89,2008,1,7
106648,57.01,2008,1,1
61900,48.95,2008,1,6
76557,77.72,2008,1,7
43127,89.62,2008,0,6
74536,147.58,2008,1,9
39816,97.45,2008,0,6
79672,85.35,2008,1,7
135410,88.62,2008,1,10
69310,98.11,2008,1,7
82265,88.13,2008,1,7
92789,37.72,2008,1,10
101137,440,2008,1,8
71814,44.56,2008,1,7
64956,138.71,2008,1,7
41233,91.19,2008,1,12
52670,97.78,2008,1,7
42537,152.81,2008,1,6
53306,144.45,2008,1,7
100298,57.13,2008,1,1
32080,86.66,2008,1,11
61356,145.79,2008,1,7
61398,89.58,2008,1,8
61640,138.71,2008,1,7
48391,123.99,2008,1,7
71808,64.06,2008,1,7
59994,60.84,2008,1,6
119809,181.54,2008,1,10
25000,180,2008,1,7
35030,87.07,2008,1,11
66566,91.94,2008,1,7
39581,104.85,2008,1,4
65945,72.03,2008,1,7
51433,136.1,2008,1,7
50031,82.73,2008,1,7
51076,115.32,2008,1,6
93534,49.18,2008,1,1
49028,154.81,2008,1,7
44901,93.54,2008,1,13
61114,58.58,2008,1,7
61757,110.11,2008,1,7
34609,101.13,2008,1,6
48190,72.63,2008,1,2
61530,89.55,2008,1,8
60064,37.96,2008,1,2
56434,66,2008,1,7
48134,52.77,2008,1,7
60601,113.53,2008,1,7
41462,97.32,2008,0,6
37637,62.44,2008,0,6
63008,82.53,2008,1,7
52986,98.14,2008,1,7
52740,68.45,2008,1,7
26889,47.38,2008,1,3
56553,103.09,2008,1,7
59118,98.11,2008,1,7
2446,102.21,2008,1,6
51399,92.61,2008,1,7
45349,55.57,2008,1,6
64689,56.27,2008,1,6
51448,66.67,2008,1,7
44854,89.18,2008,0,6
56350,51.11,2008,1,2
47962,150.12,2008,1,7
61137,143.94,2008,1,2
36142,89.51,2008,1,11
52561,103.5,2008,1,7
65087,46.4,2008,1,7
86248,127.54,2008,1,7
58466,87.83,2008,1,7
38989,89.77,2008,0,6
44536,97.45,2008,0,6
98946,145.03,2008,1,7
44184,98,2008,0,6
36760,84.06,2008,0,6
29053,68.84,2008,1,7
73696,92,2008,1,7
34338,89.99,2008,1,11
42873,205.26,2008,1,4
48492,113.01,2008,1,6
49063,83.77,2008,0,7
65076,138.3,2008,1,7
73084,161.46,2008,1,7
59348,60.66,2008,1,7
73221,68.97,2008,1,7
37089,64.44,2008,1,11
143971,29.52,2008,1,1
52491,81.92,2008,1,6
51815,45.74,2008,1,7
79317,113.47,2008,1,7
38725,99.42,2008,1,6
61634,77.88,2008,1,7
67774,44.56,2008,1,7
67751,44.28,2008,1,7
50838,69.83,2008,1,13
30748,89.99,2008,1,11
62065,137.76,2008,1,7
64035,89.17,2008,1,8
110825,104.58,2008,1,8
74389,94.1,2008,1,7
39455,101.13,2008,1,6
39015,89.71,2008,0,6
53753,48.37,2008,1,2
73383,115.15,2008,1,8
68494,82.49,2008,1,8
34007,89.1,2008,1,11
79332,104.12,2008,1,7
88676,116.38,2008,1,7
64187,68.55,2008,1,7
44358,148.34,2008,1,7
85496,116.38,2008,1,7
73160,105.25,2008,1,7
70290,115.38,2008,1,7
122892,49.8,2008,1,10
50380,77.81,2008,1,2
32888,86.66,2008,1,11
99605,179.41,2008,1,7
51361,46.67,2008,1,2
71759,236,2008,1,7
32728,88,2008,1,11
38784,145.68,2008,0,6
44445,89.55,2008,0,6
51419,101.13,2008,1,6
55562,97.19,2008,1,7
46863,87.49,2008,0,7
31663,53.06,2008,1,3
62783,101.94,2008,1,2
55007,79.99,2008,1,7
67496,61.93,2008,1,7
55320,101.23,2008,1,7
91069,91.14,2008,1,2
68990,115.38,2008,1,7
51370,81.76,2008,1,7
68542,44.28,2008,1,7
64187,68.55,2008,1,7
57256,99.03,2008,1,6
50071,91.57,2008,1,4
75183,73.82,2008,1,7
26570,98.61,2008,0,6
43308,98.09,2008,0,6
58359,60.66,2008,1,7
55371,93.19,2008,1,2
64233,59.16,2008,1,7
47808,73.21,2008,1,6
10176,160.19,2008,0,3
63523,159,2008,1,2
56230,56.91,2008,1,7
77241,104.22,2008,1,7
35930,94.63,2008,1,13
49195,69.52,2008,1,13
45820,122.22,2008,1,12
37357,155.26,2008,1,7
67829,90.67,2008,1,8
100000,158,2008,1,7
42392,114.41,2008,1,6
41144,94.06,2008,0,7
51180,89.88,2008,1,4
33379,89.25,2008,1,11
72441,113.61,2008,1,7
37255,97.17,2008,0,6
41243,127.78,2008,0,6
42611,156.3,2008,0,6
78228,56.24,2008,1,7
48325,84.43,2008,0,7
42717,88.49,2008,1,6
56076,97.19,2008,1,7
50685,78.92,2008,1,9
56782,61.64,2008,1,7
68062,79.34,2008,1,2
64233,59.16,2008,1,7
59348,134.8,2008,1,7
42956,98.94,2008,0,12
36779,64.44,2008,1,11
59399,133,2008,1,7
101737,57.01,2008,1,1
46217,93.04,2008,1,7
53309,119.68,2008,1,2
84931,92.9,2008,1,7
57249,59.39,2008,0,8
71823,105.26,2008,1,7
59221,219.52,2008,0,4
58828,159.79,2008,1,7
67325,44.56,2008,1,7
62271,144.53,2008,1,8
32874,155.75,2008,1,4
98258,52.21,2008,1,8
70866,164.82,2008,1,7
89982,64.68,2008,1,1
47971,57.89,2008,0,4
54901,37.34,2008,1,2
54511,93.56,2008,1,7
32514,89.04,2008,1,11
48243,91.62,2008,1,6
57197,69.76,2008,1,7
32752,91.69,2008,1,11
61133,117.45,2008,1,2
77444,90.13,2008,0,8
52813,89.94,2008,1,7
36347,104,2008,1,6
51330,87.28,2008,1,7
34671,89.99,2008,1,11
67374,76.44,2008,1,7
56233,101.72,2008,1,8
76025,107.86,2008,1,7
83977,133.37,2008,1,2
59761,100.4,2008,1,7
124690,181.25,2008,1,7
41504,96.98,2008,0,6
53546,104.77,2008,1,7
38614,169.63,2008,0,6
78792,65.87,2008,1,7
39636,160.21,2008,1,6
71032,116.85,2008,1,7
39002,128.2,2008,0,6
37450,102.27,2008,1,6
35220,101.08,2008,1,6
42034,89.69,2008,1,13
56981,87.75,2008,1,7
54083,93.56,2008,1,7
45297,83.23,2008,0,7
86335,75.52,2008,1,7
69208,52.74,2008,0,7
112654,286.72,2008,1,7
73187,105.21,2008,1,10
63512,74.16,2008,1,7
46383,83.76,2008,1,2
63570,102.25,2008,1,7
57216,101.72,2008,1,8
69778,68.36,2008,1,7
82292,98.43,2008,1,7
30365,88.59,2008,1,11
47110,86.5,2008,0,7
78408,114.53,2008,1,7
96700,95.14,2008,1,1
39882,137.91,2008,1,6
75528,155.97,2008,1,7
45444,42.91,2008,1,3
64077,89.19,2008,1,8
42421,89.58,2008,0,6
30839,90.47,2008,1,11
66690,86.97,2008,1,7
62234,96.09,2008,1,8
40915,97.59,2008,0,6
105432,68.86,2008,0,10
36652,129.6,2008,0,6
120667,52.21,2008,1,10
35896,108.65,2008,0,6
40969,89.58,2008,0,6
43238,105.88,2008,1,7
39497,120.77,2008,1,6
59944,119.78,2008,1,7
37754,87.94,2008,1,11
36271,101.46,2008,0,6
33180,129.6,2008,0,6
78013,98.19,2008,1,7
67819,153.35,2008,1,10
63895,59.16,2008,1,7
81459,146.7,2008,1,9
57847,114.96,2008,1,2
30304,88.44,2008,1,11
58868,93.6,2008,1,2
61490,56.27,2008,1,6
31982,89.99,2008,1,11
38399,128.91,2008,1,6
57027,97.85,2008,1,7
65472,114.86,2008,1,9
75121,89.19,2008,1,7
49245,55.62,2008,1,6
35671,213.06,2008,1,6
57987,56.91,2008,1,7
54285,68.16,2008,1,7
56792,83.64,2008,1,7
86354,115.34,2008,1,7
35342,89.98,2008,1,11
50000,47.11,2008,1,2
61933,83.64,2008,1,7
59422,134.8,2008,1,7
93821,98.06,2008,1,1
39128,88.94,2008,0,6
31727,89.2,2008,1,11
26687,82.02,2008,0,6
44252,70.28,2008,1,6
63037,72.18,2008,1,2
63758,126.26,2008,1,2
77133,47.71,2008,1,7
79822,165.37,2008,1,7
36622,78.37,2008,0,6
48461,92.86,2008,1,7
66784,160.22,2008,1,7
81254,103.38,2008,1,7
42212,96.3,2008,1,12
55849,37.96,2008,1,2
63588,66.68,2008,1,7
65703,82.95,2008,0,8
37566,60.96,2008,0,6
60791,65.8,2008,1,7
61777,95.91,2008,1,7
33301,90.09,2008,1,5
39233,105.78,2008,0,12
48160,44.02,2008,1,2
69589,135.08,2008,1,7
33272,86.56,2008,1,11
75391,88.34,2008,1,7
54004,154.62,2008,1,6
43645,93.94,2008,1,13
97102,160.45,2008,1,7
64880,90.63,2008,1,7
47306,57.71,2008,1,6
64394,66,2008,1,7
67953,32.67,2008,1,8
92308,89.7,2008,1,7
30226,89.99,2008,1,11
71634,114.89,2008,1,7
54718,90.83,2008,0,8
70415,94.1,2008,1,7
86345,44.01,2008,1,7
38494,130.41,2008,1,6
44077,93.7,2008,0,7
62634,65.46,2008,1,7
39037,89.66,2008,0,6
29282,89.99,2008,1,11
38867,92.11,2008,1,12
50723,85.76,2008,1,7
74860,92.84,2008,1,7
71839,170.94,2008,1,2
44188,98.33,2008,0,6
73774,165.37,2008,1,7
53125,160,2008,1,7
35591,130.09,2008,0,6
52832,70.98,2008,1,7
88877,54.57,2008,1,7
54511,93.56,2008,1,7
42530,89.35,2008,0,6
34774,127.97,2008,0,6
68228,108.46,2008,1,7
34381,67.48,2008,1,5
29156,88.49,2008,1,11
39293,137.43,2008,1,6
47774,58.61,2008,1,7
66866,77.02,2008,1,7
48615,44.02,2008,1,2
56670,67.76,2008,1,7
53335,98.06,2008,1,2
54973,80.95,2008,1,7
61933,83.64,2008,1,7
44855,56.85,2008,1,2
53935,164.18,2008,1,7
43513,89.4,2008,1,6
42925,88.76,2008,0,6
65822,45.35,2008,1,7
79716,104.12,2008,1,7
75161,95.13,2008,1,7
62813,70.05,2008,1,7
56819,66,2008,1,7
41323,147.62,2008,1,6
41776,130.46,2008,1,6
56186,48.34,2008,1,6
70500,120,2008,1,7
69136,85.34,2008,1,7
44062,97.59,2008,0,6
41346,89.2,2008,0,6
32148,87.72,2008,1,11
34612,89.71,2008,1,11
75019,137.3,2008,1,7
49794,58.24,2008,1,7
44608,98.19,2008,0,6
65756,84.1,2008,1,7
60654,51.11,2008,1,2
100386,145.44,2008,1,7
58556,83.51,2008,1,7
37714,125.95,2008,0,6
46370,127.24,2008,1,6
91963,89.71,2008,1,7
47693,103.79,2008,1,7
38950,89.86,2008,1,13
119396,85.43,2008,1,10
66996,77.02,2008,1,7
74166,88.99,2008,1,7
36829,124.36,2008,0,6
78639,41.71,2008,1,7
90513,78,2008,1,8
54525,81.89,2008,1,6
48129,107.42,2008,1,7
77313,104.77,2008,1,7
53046,45.81,2008,0,7
31448,89.99,2008,1,11
52556,37.96,2008,1,2
65889,114.74,2008,1,2
53091,86.08,2008,1,7
30155,53.06,2008,1,3
42754,93.56,2008,1,13
28902,89.27,2008,1,11
57626,34.36,2008,1,2
54840,67.47,2008,1,7
45363,83.77,2008,0,7
65889,114.74,2008,1,2
58857,35.17,2008,1,2
36741,103.7,2008,1,6
39657,89.77,2008,0,6
29545,90.71,2008,1,11
34296,125.38,2008,0,6
43655,46.96,2008,1,3
38438,80.65,2008,1,13
78597,228.23,2008,1,10
101985,65.5,2008,1,1
91162,137.12,2008,0,7
61555,116.97,2008,1,7
31770,89.71,2008,1,11
69045,148.6,2008,1,7
44493,97.32,2008,0,6
31642,84.7,2008,1,11
56711,52.9,2008,1,2
36652,103.68,2008,1,6
35535,129.45,2008,0,6
61479,34.63,2008,1,2
106035,91.48,2008,1,7
38704,130.22,2008,1,6
43327,97.17,2008,0,6
47973,87.55,2008,1,6
51826,76.41,2008,1,7
32714,154.37,2008,1,3
37046,129.57,2008,0,6
50347,47.67,2008,1,2
66533,84.17,2008,1,7
67291,54.54,2008,1,7
63769,136.43,2008,1,7
39546,69.54,2008,0,6
37929,60.64,2008,0,6
32278,97.59,2008,0,6
121895,138.07,2008,1,7
29782,89.99,2008,1,11
44008,89.53,2008,1,7
31004,89.99,2008,1,11
58239,35.2,2008,1,2
47592,61.46,2008,1,7
67672,63.69,2008,1,7
86615,127,2008,1,7
85885,77.43,2008,1,7
61221,104.54,2008,1,8
49697,88.94,2008,1,6
70126,139.75,2008,1,7
42733,90.33,2008,1,13
37842,102.27,2008,1,6
28498,89.13,2008,1,11
32589,64.44,2008,1,11
29152,87.13,2008,1,11
29644,90.07,2008,1,11
49138,58,2008,1,7
37125,114.48,2008,1,4
13699,120.45,2008,1,12
13154,107.58,2008,0,12
14163,86.14,2008,0,12
15522,51.22,2008,1,12
16875,97.78,2008,1,12
15200,92.11,2008,1,12
11962,158.01,2008,0,12
12974,158.01,2008,0,12
14839,122.65,2008,0,12
15440,86.14,2008,0,12
16361,51.22,2008,1,12
18348,92.11,2008,1,12
18831,164.63,2008,1,12
20589,91.8,2008,1,12
23029,91.19,2008,1,12
18274,164.17,2008,1,12
19830,82.2,2008,1,12
18033,122,2008,0,12
19757,156.91,2008,1,12
23710,90.68,2008,1,12
16772,158.01,2008,0,12
16018,114.25,2008,1,12
19164,83.49,2008,1,12
15847,86.14,2008,0,12
17293,118.55,2008,1,12
17640,123.02,2008,1,12
18506,85.11,2008,1,12
18276,115.18,2008,1,12
24138,156.6,2008,1,12
19387,85.11,2008,1,12
20317,98.44,2008,1,12
19173,91.8,2008,1,12
16950,86.14,2008,0,12
18169,86.14,2008,0,12
20004,117.98,2008,1,12
14993,150.08,2008,0,12
22368,94.78,2008,1,12
19713,86.14,2008,0,12
18600,138.71,2008,1,12
18497,98.94,2008,0,12
19504,86.14,2008,0,12
25926,91.8,2008,1,12
23628,156.6,2008,1,12
23974,162.68,2008,1,12
27204,48.89,2008,1,12
28373,84.94,2008,1,12
23601,82.2,2008,1,12
24347,91.39,2008,1,12
20718,75.3,2008,1,12
24204,85.11,2008,1,12
22354,118.55,2008,1,12
20353,113.99,2008,1,12
22201,60.36,2008,1,12
26488,93.63,2008,1,12
22638,86.14,2008,0,12
23367,67.19,2008,0,12
23074,122.65,2008,0,12
25143,98.44,2008,1,12
23884,96.3,2008,1,12
23500,85.11,2008,1,12
25783,84.94,2008,1,12
21477,86.14,2008,0,12
18170,162.36,2008,0,12
19922,140.55,2008,0,12
24307,51.22,2008,1,12
22969,115.81,2008,1,12
22453,51.22,2008,1,12
21887,97.32,2008,1,12
23117,83.49,2008,1,12
23445,105.78,2008,0,12
18644,115.32,2008,1,6
19322,50.72,2008,1,6
24979,80.87,2008,1,6
10112,138.46,2008,1,6
14229,60.09,2008,1,6
21940,56.29,2008,1,6
20702,50.72,2008,1,6
16456,106.35,2008,1,6
14231,122.27,2008,1,6
15784,52.27,2008,1,6
18238,50.72,2008,1,6
13219,98.35,2008,0,6
18388,38.07,2008,1,6
18549,135.86,2008,1,7
15505,152.21,2008,1,6
23438,81.92,2008,1,6
14694,127.95,2008,0,6
19763,48.88,2008,1,6
15633,106,2008,1,6
16141,58.55,2008,1,6
20748,55.91,2008,1,6
16269,98.35,2008,0,6
4027,89.4,2008,1,6
24042,56.57,2008,1,6
14076,138.54,2008,1,6
21393,128.55,2008,1,6
19033,89.32,2008,1,6
18628,51,2008,1,6
22616,56.82,2008,1,6
16921,153.66,2008,1,6
19579,89.64,2008,1,6
15101,89.4,2008,0,6
20192,89.64,2008,1,6
14574,171.54,2008,1,6
18303,114.74,2008,1,7
22649,86.54,2008,1,6
24325,55.91,2008,1,6
19658,90.04,2008,1,6
20581,48.59,2008,1,6
16662,160.85,2008,1,6
14400,97.92,2008,0,6
19596,80.12,2008,1,6
31961,81.35,2008,1,6
15477,118.89,2008,0,6
30278,81.91,2008,1,6
22080,49.14,2008,1,6
22354,60.84,2008,1,6
23663,81.14,2008,1,6
18027,155.33,2008,1,6
19028,49.14,2008,1,6
16871,47.42,2008,1,6
18238,68.54,2008,1,6
15567,130.41,2008,1,6
23034,86.83,2008,1,6
20537,115.89,2008,1,6
17565,50.1,2008,1,6
20621,79.29,2008,1,6
20403,57.59,2008,1,6
15143,103.68,2008,1,6
19677,50.72,2008,1,6
16891,136.17,2008,1,7
21445,103.99,2008,1,6
22644,87,2008,1,6
24516,56.29,2008,1,6
21081,113.85,2008,1,6
17351,151.87,2008,1,6
20127,115.27,2008,1,6
20546,99.78,2008,1,6
20517,160.85,2008,1,6
21529,120.77,2008,1,6
22190,60.84,2008,1,6
23865,56.57,2008,1,6
21817,87.09,2008,1,6
19184,50.72,2008,1,6
23029,60.49,2008,1,6
17052,101.46,2008,0,6
21646,43.89,2008,1,6
19167,50.87,2008,1,6
17217,156.83,2008,1,6
18200,130.77,2008,1,6
25000,81.92,2008,1,6
16482,147.44,2008,1,6
18956,57.24,2008,1,6
20000,57.44,2008,1,6
25405,56.29,2008,1,6
23338,77,2008,1,6
22963,60.97,2008,1,6
21451,48.95,2008,1,6
23339,98.55,2008,1,7
18989,202.75,2008,1,6
25476,56.29,2008,1,6
17971,55.37,2008,1,6
25938,56.29,2008,1,6
16833,61.19,2008,1,6
14556,125.38,2008,0,6
22001,111.59,2008,1,6
17399,148.29,2008,1,6
17620,106.7,2008,1,6
14408,235.99,2008,1,6
22914,48.88,2008,1,6
18760,53.04,2008,1,6
25213,80.12,2008,1,6
25043,99.03,2008,1,6
18937,97.59,2008,0,6
22535,89.64,2008,1,6
16965,162.1,2008,1,6
23170,81.14,2008,1,6
18552,51.21,2008,1,6
17269,128.56,2008,1,6
18396,152.21,2008,1,6
23569,95.85,2008,1,6
18833,147.62,2008,1,6
32692,116.85,2008,1,6
28331,56.83,2008,1,6
24156,90.04,2008,1,6
26619,178.45,2008,0,6
27047,56.57,2008,1,6
16076,129.39,2008,1,6
23265,50.72,2008,1,6
18803,146.79,2008,1,6
25997,97.32,2008,0,6
26468,86.52,2008,1,6
25399,49.61,2008,1,6
25076,53.04,2008,1,6
25079,89.32,2008,1,6
27312,55.91,2008,1,6
26286,86.55,2008,1,6
26428,56.57,2008,1,6
18479,137.4,2008,1,6
16623,102.27,2008,1,6
18650,38.07,2008,1,6
25199,86.71,2008,1,6
18002,152.21,2008,1,6
21558,87.21,2008,0,6
32314,99.03,2008,1,6
29698,56.57,2008,1,6
23353,113.48,2008,1,6
25121,147.29,2008,1,6
17296,57.24,2008,1,6
20139,86.9,2008,0,6
17314,101.08,2008,1,6
25416,80.66,2008,0,6
24842,86.55,2008,1,6
14004,203.52,2008,1,6
28284,56.57,2008,1,6
29870,55.91,2008,1,6
21167,120,2008,1,6
26864,89.34,2008,1,6
17207,159.82,2008,1,6
26646,153.87,2008,1,6
23203,113.35,2008,1,6
15846,204.35,2008,1,6
30094,87.66,2008,1,6
26468,86.71,2008,1,6
18092,147.86,2008,1,6
28542,258.22,2008,0,6
26207,151.87,2008,1,6
23179,161.79,2008,1,6
20494,97.59,2008,0,6
19367,97.59,2008,0,6
24457,66.65,2008,1,6
17605,124.4,2008,0,6
18720,157.59,2008,1,6
13943,104,2008,1,6
15466,129.32,2008,0,6
29875,56.57,2008,1,6
26166,89.43,2008,1,6
20435,156.6,2008,1,6
17491,177.24,2008,1,6
26467,113.35,2008,1,6
16879,103.68,2008,1,6
26083,60.96,2008,1,6
18476,160.21,2008,1,6
22941,101.13,2008,1,6
19285,61.19,2008,1,6
18846,101.35,2008,0,6
28784,88.94,2008,1,6
36845,55.91,2008,1,6
27473,49.14,2008,1,6
24346,48.88,2008,1,6
21755,101.13,2008,0,6
15145,128.76,2008,0,6
30041,81.89,2008,1,6
23188,102.21,2008,1,6
27651,104.88,2008,1,6
19891,124.43,2008,0,6
10046,124.43,2008,0,6
34294,56.57,2008,1,6
19420,53.04,2008,1,6
19420,53.04,2008,1,6
29487,50.87,2008,1,6
19612,61.19,2008,1,6
19217,134.78,2008,0,6
27342,98.75,2008,1,7
21743,121.88,2008,1,6
27885,101.13,2008,1,6
24013,120.77,2008,1,6
19662,160.21,2008,1,6
20887,172.36,2008,1,6
19521,148.56,2008,1,6
32866,56.29,2008,1,6
32378,56.83,2008,1,6
26971,153.87,2008,1,6
20709,123.14,2008,1,6
29093,60.84,2008,1,6
19827,124.83,2008,0,6
16975,60.09,2008,1,6
28505,50.87,2008,1,6
22371,97.45,2008,0,6
20726,115.8,2008,1,6
20702,129.94,2008,1,6
24076,103.84,2008,1,6
19718,139.47,2008,1,6
19132,52.27,2008,1,6
11252,124.43,2008,0,6
32679,56,2008,1,6
21191,101.46,2008,0,6
20776,129,2008,0,6
33276,81.14,2008,1,6
21930,118.56,2008,0,6
21409,172.36,2008,1,6
31244,49.61,2008,1,6
30532,87.45,2008,1,6
19028,128.76,2008,0,6
18891,124.4,2008,0,6
853,130.46,2008,1,6
19688,101.08,2008,1,6
19162,97.59,2008,0,6
19486,55.17,2008,1,6
28491,49.14,2008,1,6
33091,151.1,2008,1,6
20174,53.04,2008,1,6
31609,48.88,2008,1,6
21372,129.94,2008,1,6
24416,196.6,2008,1,6
33234,56.57,2008,1,6
25556,50.87,2008,1,6
35406,120.32,2008,1,6
21740,130.41,2008,1,6
30802,81.49,2008,1,6
22945,82.81,2008,0,6
20524,118.89,2008,0,6
17144,137.66,2008,1,6
22024,97.17,2008,0,6
24443,98.19,2008,0,6
19218,57.24,2008,1,6
10451,124.4,2008,0,6
18530,68.54,2008,1,6
20069,58.55,2008,1,6
24147,57.44,2008,1,6
28589,50.72,2008,1,6
20499,55.37,2008,1,6
23077,36.53,2008,1,6
33876,48.59,2008,1,6
22625,53.04,2008,1,6
22249,68.32,2008,1,6
28895,80.81,2008,0,6
22601,102.21,2008,1,6
21529,123.09,2008,1,6
21106,152.09,2008,1,6
33967,56.82,2008,1,6
32647,56.82,2008,1,6
16323,138.46,2008,1,6
18738,125.95,2008,0,6
21280,102.21,2008,1,6
20584,138.46,2008,1,6
20578,139.47,2008,1,6
39688,81.89,2008,1,6
27537,81.71,2008,0,6
27295,74.74,2008,1,6
23280,57.99,2008,1,6
22191,120.77,2008,1,6
20000,64,2008,1,6
23657,156.83,2008,1,6
20534,102.27,2008,1,6
20465,124.36,2008,0,6
22012,119.94,2008,0,6
22746,74.74,2008,1,6
22570,103.68,2008,1,6
23534,51.84,2008,1,6
31062,81.13,2008,0,6
22533,155.33,2008,1,6
34643,56.29,2008,1,6
21224,56.54,2008,1,6
23286,102.21,2008,1,6
22675,103.64,2008,1,6
23149,103.68,2008,1,6
22061,124.66,2008,0,6
31320,90.04,2008,1,6
31546,50.72,2008,1,6
24244,162.93,2008,1,6
29585,161.57,2008,1,6
20520,160.82,2008,1,6
24684,101.08,2008,1,6
23652,99.36,2008,1,6
22581,124,2008,0,6
22776,103.62,2008,1,6
15145,151.87,2008,1,6
34998,56.29,2008,1,6
15664,138.54,2008,1,6
20879,105.37,2008,0,6
21778,130.41,2008,1,6
24861,130.73,2008,1,6
24489,52.27,2008,1,6
24450,98.16,2008,0,6
23388,130.41,2008,1,6
25216,101.13,2008,0,6
23802,124.36,2008,0,6
20412,58.79,2008,1,6
22153,130.46,2008,1,6
29772,50.72,2008,1,6
24161,130.38,2008,1,6
20819,57.16,2008,1,6
22062,101.08,2008,1,6
22545,99.36,2008,1,6
29256,48.88,2008,1,6
21799,128.91,2008,1,6
33442,86.12,2008,1,6
27101,84.13,2008,0,6
21016,130.38,2008,1,6
22281,103.68,2008,1,6
24730,153.66,2008,1,6
28238,38.07,2008,1,6
24664,88.39,2008,0,6
23119,124.36,2008,0,6
19862,138.46,2008,1,6
24155,130.41,2008,1,6
21907,103.62,2008,1,6
23499,130.22,2008,1,6
34655,56.27,2008,1,6
30560,50.72,2008,1,6
23482,102.21,2008,1,6
22774,127.34,2008,0,6
20551,53.04,2008,1,6
25618,130.38,2008,1,6
21191,101.46,2008,0,6
23939,129.5,2008,1,6
19680,124.75,2008,0,6
31097,48.88,2008,1,6
18937,101.13,2008,0,6
20737,125.38,2008,0,6
22662,103.7,2008,1,6
23132,161.25,2008,1,6
20556,103.62,2008,1,6
22666,103.68,2008,1,6
23819,103.7,2008,1,6
23751,97.47,2008,0,6
22533,113.17,2008,1,6
23454,50.1,2008,1,6
23973,137.66,2008,1,6
24774,130.38,2008,1,6
26314,201,2008,1,6
25518,114.43,2008,1,6
23226,123.14,2008,1,6
20837,57.59,2008,1,6
20544,103.68,2008,1,6
23640,103.64,2008,1,6
25519,43.89,2008,1,6
35827,89.32,2008,1,6
23893,128.91,2008,1,6
23971,102.21,2008,1,6
23777,130.38,2008,1,6
26562,60.99,2008,1,6
166,115.08,2008,1,6
25604,53.04,2008,1,6
24108,55.17,2008,1,6
22129,99.42,2008,1,6
27682,74.78,2008,1,6
23333,125.15,2008,1,6
21795,122.51,2008,1,6
31152,50.72,2008,1,6
26685,137.91,2008,1,6
26900,97.4,2008,0,6
32725,87.09,2008,1,6
23307,123.14,2008,1,6
27548,74.78,2008,1,6
25728,47.42,2008,1,6
21799,138.54,2008,1,6
24088,137,2008,1,6
19211,115.56,2008,1,6
22979,102.27,2008,1,6
30205,82.77,2008,0,6
22487,119.94,2008,0,6
25710,101.13,2008,0,6
26492,74.74,2008,1,6
21699,124.43,2008,0,6
24123,97.42,2008,1,6
2863,129.39,2008,1,6
24605,103.64,2008,1,6
23442,57.59,2008,1,6
23350,99.36,2008,1,6
35343,48.95,2008,1,6
25422,74.74,2008,1,6
857,130.71,2008,1,6
803,138.54,2008,1,6
20834,99.36,2008,1,6
23775,60.99,2008,1,6
26641,101.35,2008,0,6
31441,86.83,2008,1,6
852,130.46,2008,1,6
23929,137.91,2008,1,6
25349,121.9,2008,1,6
25063,167.58,2008,1,6
842,133.08,2008,1,6
902,123.41,2008,1,6
20301,55.17,2008,1,6
23099,138.54,2008,1,6
20613,128.56,2008,1,6
24672,103.64,2008,1,6
22399,53.04,2008,1,6
30418,38.07,2008,1,6
